occupation_code,ai_exposure,occupation_name,employment_2023_x,employment_2023_y,weekly_pay,adverts,education_required,employment_growth,log_pay,log_employment,advert_intensity,skill,ai_skill_interaction,ai_exposure_z,pay_z,employment_z,advert_intensity_z,exposure_quantile
47-2041,-1.564577,Carpet Installers,15560.0,15560.0,47520.0,1.1,No formal educational credential,0.0,10.768905954036526,9.652458797732383,7.069408740359898e-05,0.0,-0.0,-1.533863340587716,-0.5653669749361269,-0.39649590080939706,-0.1325794961431566,Low
47-2042,-1.301024,"Floor Layers, Except Carpet, Wood, and Hard Tiles",25150.0,25150.0,48840.0,2.7,No formal educational credential,0.0,10.796304928224641,10.132613175527885,0.0001073558648111332,0.0,-0.0,-1.2724718375562665,-0.5215518196894987,-0.3734300303125748,-0.07168675083097464,Low
47-2043,-1.748722,Floor Sanders and Finishers,5070.0,5070.0,47760.0,0.4,No formal educational credential,0.0,10.773943748066484,8.531096096585228,7.889546351084813e-05,0.0,-0.0,-1.7164980984000962,-0.5574005830731036,-0.42172645154054045,-0.11895756229754041,Low
47-2044,-1.22543,Tile and Stone Setters,42420.0,42420.0,48910.0,4.2,No formal educational credential,0.0,10.797737153533403,10.655375228118674,9.900990099009902e-05,0.0,-0.0,-1.197497812293191,-0.5192282887294503,-0.3318922218162119,-0.08554883513991705,Low
47-2051,-1.777407,Cement Masons and Concrete Finishers,203560.0,203560.0,50720.0,14.3,No formal educational credential,0.0,10.834075589111107,12.223716080702768,7.02495578699155e-05,0.0,-0.0,-1.7449478419600521,-0.45914841676248286,0.05568174813769183,-0.13331782978632492,Low
47-2053,-1.776065,Terrazzo Workers and Finishers,1460.0,1460.0,48900.0,0.1,High school diploma or equivalent,0.0,10.797532675462964,7.286191714702382,6.849315068493152e-05,1.0,-1.776065,-1.7436168482052163,-0.5195602217237429,-0.43040922448042873,-0.1362351039323879,Low
47-2061,-1.622988,Construction Laborers,1019090.0,1019090.0,45300.0,129.4,No formal educational credential,0.0,10.721062311471126,13.834420630188914,0.00012697602763249566,0.0,-0.0,-1.5917952900763197,-0.6390560996690925,2.0171947164665185,-0.039098980620487216,Low
47-2071,-1.184739,"Paving, Surfacing, and Tamping Equipment Operators",43080.0,43080.0,48980.0,4.0,High school diploma or equivalent,0.0,10.799167330506158,10.670814131270324,9.285051067780872e-05,1.0,-1.184739,-1.1571405344407184,-0.5169047577694018,-0.3303047896443764,-0.09577916798481442,Low
47-2072,-1.220009,Pile Driver Operators,3010.0,3010.0,63550.0,0.3,High school diploma or equivalent,0.0,11.0595822766176,8.009695357742922,9.966777408637873e-05,1.0,-1.220009,-1.1921212719467198,-0.033278385085028776,-0.42668116407687556,-0.08445615219511077,Low
47-2073,-0.8815078,Operating Engineers and Other Construction Equipment Operators,450370.0,450370.0,56160.0,41.9,High school diploma or equivalent,0.0,10.935960038699692,13.017824746129207,9.303461598241445e-05,1.0,-0.8815078,-0.8563962472042612,-0.27857686786728797,0.6493092243963674,-0.09547338146226371,Lower-middle
47-2081,-1.647971,Drywall and Ceiling Tile Installers,90860.0,90860.0,55700.0,7.7,No formal educational credential,0.0,10.927735425915376,11.417075139313395,8.474576271186441e-05,0.0,-0.0,-1.6165733951262895,-0.29384578560474933,-0.2153843212045258,-0.10924060898980645,Low
47-2082,-1.540774,Tapers,15560.0,15560.0,63350.0,1.1,No formal educational credential,0.0,11.056430185749285,9.652458797732383,7.069408740359898e-05,0.0,-0.0,-1.5102555579153214,-0.03991704497088153,-0.39649590080939706,-0.1325794961431566,Low
47-2111,-0.7796905,Electricians,712580.0,712580.0,61590.0,81.0,High school diploma or equivalent,0.0,11.02825479868109,13.47664746552369,0.00011367144741643043,1.0,-0.7796905,-0.7554139890565491,-0.09833725196638575,1.2799767846645385,-0.06119699309753266,Lower-middle
47-2121,-1.388901,Glaziers,53390.0,53390.0,51100.0,5.1,High school diploma or equivalent,0.0,10.841539776191796,10.885378741494232,9.552350627458325e-05,1.0,-1.388901,-1.3596281253310012,-0.4465349629793626,-0.3055071749600972,-0.09133950216376982,Low
47-2131,-1.618772,"Insulation Workers, Floor, Ceiling, and Wall",38510.0,38510.0,47540.0,3.4,No formal educational credential,0.0,10.769326740914185,10.558673226808954,8.828875616722929e-05,0.0,-0.0,-1.5876138670730506,-0.5647031089475416,-0.34129655483420723,-0.10335593526757922,Low
47-2132,-1.268615,"Insulation Workers, Mechanical",22850.0,22850.0,53920.0,2.3,High school diploma or equivalent,0.0,10.895256745586188,10.036706396322352,0.00010065645514223193,1.0,-1.268615,-1.2403286359165728,-0.3529298585888388,-0.37896199091139554,-0.08281401948943687,Low
47-2141,-1.58799,"Painters, Construction and Maintenance",215910.0,215910.0,47700.0,28.1,No formal educational credential,0.0,10.772686676876432,12.28261693316996,0.00013014682043444029,0.0,-0.0,-1.5570843217963355,-0.5593921810388595,0.085385971353099,-0.033832507138303144,Low
47-2142,-1.72753,Paperhangers,1830.0,1830.0,48460.0,0.2,No formal educational credential,0.0,10.788493994370517,7.512071245835466,0.0001092896174863388,0.0,-0.0,-1.6954799019377431,-0.534165273472619,-0.4295193003840967,-0.06847491775918675,Low
47-2151,-1.225611,Pipelayers,34840.0,34840.0,47330.0,2.4,No formal educational credential,0.0,10.764899622900293,10.458521430966439,6.888633754305396e-05,0.0,-0.0,-1.1976773278443276,-0.5716737018276871,-0.3501236397897169,-0.1355820470184908,Low
47-2152,-1.121219,"Plumbers, Pipefitters, and Steamfitters",436160.0,436160.0,61550.0,44.0,High school diploma or equivalent,0.0,11.0276051316126,12.985764427490304,0.00010088041085840059,1.0,-1.121219,-1.0941414857766636,-0.0996649839435563,0.6151313286966965,-0.08244204411480426,Low
47-2161,-1.755588,Plasterers and Stucco Masons,22310.0,22310.0,52640.0,1.9,No formal educational credential,0.0,10.8712315659992,10.012790287426578,8.516360376512773e-05,0.0,-0.0,-1.7233077877597842,-0.39541728185829644,-0.3802607990519883,-0.1085466031167549,Low
47-2171,-1.970997,Reinforcing Iron and Rebar Workers,17400.0,17400.0,54850.0,1.5,High school diploma or equivalent,0.0,10.912357465703376,9.764225485202621,8.620689655172413e-05,1.0,-1.970997,-1.9369501377861602,-0.3220600901196235,-0.39207033233034044,-0.10681376400112612,Low
47-2181,-1.752941,Roofers,135140.0,135140.0,50030.0,12.7,No formal educational credential,0.0,10.82037810448225,11.814066557106166,9.397661684179369e-05,0.0,-0.0,-1.7206824967992402,-0.4820517933686749,-0.10888205367592424,-0.09390878142183445,Low
47-2211,-1.174972,Sheet Metal Workers,116190.0,116190.0,58780.0,10.6,High school diploma or equivalent,0.0,10.981556939972908,11.662982061176908,9.12298820896807e-05,1.0,-1.174972,-1.14745363726972,-0.19161042336261694,-0.15446059860968664,-0.09847092301800714,Low
47-2221,-1.780065,Structural Iron and Steel Workers,63780.0,63780.0,62760.0,5.5,High school diploma or equivalent,0.0,11.047073206846969,11.063194940564049,8.623392913138915e-05,1.0,-1.780065,-1.7475840427054719,-0.05950109163414715,-0.28051714425498947,-0.10676886470531798,Low
47-2231,-0.9441692,Solar Photovoltaic Installers,24510.0,24510.0,48800.0,4.1,High school diploma or equivalent,0.0,10.795485591841238,10.106836476522158,0.00016727866177070581,1.0,-0.9441692,-0.9185437375688364,-0.5228795516666693,-0.3749693584792032,0.02784098272901858,Low
47-3011,-1.94229,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",16460.0,16460.0,42470.0,1.4,No formal educational credential,0.0,10.656553223307316,9.70868847423106,8.50546780072904e-05,0.0,-0.0,-1.9084785746564525,-0.7329931370539089,-0.39433122057507586,-0.10872752147093602,Low
47-3012,-1.425282,Helpers--Carpenters,21770.0,21770.0,39380.0,2.7,No formal educational credential,0.0,10.581013352193116,9.988288154228593,0.0001240238860817639,0.0,-0.0,-1.3957107511094486,-0.8355604322903339,-0.381559607192581,-0.04400228908739409,Low
47-3013,-1.506896,Helpers--Electricians,68670.0,68670.0,38340.0,6.8,High school diploma or equivalent,0.0,10.554249016599636,11.137067701614722,9.902431920780544e-05,1.0,-1.506896,-1.4766554040954087,-0.8700814636967683,-0.2687557149818444,-0.0855248874505049,Low
47-3014,-2.04484,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",7700.0,7700.0,37010.0,0.8,No formal educational credential,0.0,10.518943425380202,8.948975607841776,0.0001038961038961039,0.0,-0.0,-2.0101875236567492,-0.914228551937689,-0.41540077485580196,-0.07743318090440109,Low
47-3015,-1.678876,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",45300.0,45300.0,37650.0,4.9,High school diploma or equivalent,0.0,10.536088233228039,10.721062311471126,0.00010816777041942606,1.0,-1.678876,-1.6472249316338872,-0.8929848403029602,-0.32496524506638413,-0.07033823024852331,Low
47-3016,-1.89822,Helpers--Roofers,4540.0,4540.0,38620.0,0.6,No formal educational credential,0.0,10.561525555982506,8.420682291035394,0.00013215859030837003,0.0,-0.0,-1.8647700092498893,-0.8607873398565744,-0.4230012076785296,-0.030491092749192004,Low
47-4011,0.2860245,Construction and Building Inspectors,133640.0,133640.0,67700.0,14.8,High school diploma or equivalent,0.0,11.122841458900366,11.802904896470693,0.00011074528584256211,1.0,0.2860245,0.30156068265335706,0.10447380754641584,-0.11248985406645952,-0.06605715057105546,Upper-middle
47-4021,-0.8604742,Elevator and Escalator Installers and Repairers,23990.0,23990.0,102420.0,2.0,High school diploma or equivalent,0.0,11.536837285016542,10.08539235583374,8.336807002917882e-05,1.0,-0.8604742,-0.8355351516441185,1.2569451637304538,-0.37622006261458873,-0.11152886383115493,Lower-middle
47-4031,-1.902113,Fence Erectors,21470.0,21470.0,44410.0,2.3,No formal educational credential,0.0,10.701219948286148,9.974411890872826,0.0001071262226362366,0.0,-0.0,-1.8686310812972629,-0.6685981361611372,-0.382281167270688,-0.07206817103091402,Low
47-4041,-0.6887439,Hazardous Materials Removal Workers,49960.0,49960.0,47280.0,5.0,High school diploma or equivalent,0.0,10.76384265207998,10.818977964239513,0.00010008006405124099,1.0,-0.6887439,-0.6652132762223184,-0.5733333667991503,-0.3137570118531212,-0.08377136630636206,Lower-middle
47-4051,-1.27909,Highway Maintenance Workers,150860.0,150860.0,47360.0,12.3,High school diploma or equivalent,0.0,10.765533269557887,11.924107533407621,8.153254673206947e-05,1.0,-1.27909,-1.2507177265141165,-0.5706779028448091,-0.07107230558311446,-0.11457754451575498,Low
47-4061,-1.39906,Rail-Track Laying and Maintenance Equipment Operators,18770.0,18770.0,67000.0,1.1,High school diploma or equivalent,0.0,11.112447898373103,9.840015129580555,5.8604155567394785e-05,1.0,-1.39906,-1.3697038075630248,0.08123849794593122,-0.38877520797365156,-0.15266005939463523,Low
47-4071,-1.210591,Septic Tank Servicers and Sewer Pipe Cleaners,27900.0,27900.0,46910.0,2.9,High school diploma or equivalent,0.0,10.755986151322503,10.236381967809457,0.0001039426523297491,1.0,-1.210591,-1.1827805124958688,-0.5856148875879778,-0.3668157295965934,-0.07735586708834875,Low
47-5011,-1.415002,"Derrick Operators, Oil and Gas",11510.0,11510.0,58210.0,1.0,No formal educational credential,0.0,10.971812440265781,9.350971501715929,8.688097306689835e-05,0.0,-0.0,-1.3855150612437925,-0.2105306040372973,-0.40623696186384234,-0.10569416826786003,Low
47-5012,-0.7737326,"Rotary Drill Operators, Oil and Gas",12180.0,12180.0,61770.0,1.2,No formal educational credential,0.0,11.031173088689945,9.407550541263888,9.852216748768472e-05,0.0,-0.0,-0.7495049520282814,-0.09236245806911828,-0.4046254776894032,-0.08635892766796315,Lower-middle
47-5013,-0.971916,"Service Unit Operators, Oil and Gas",46150.0,46150.0,55750.0,4.1,No formal educational credential,0.0,10.928632689322365,10.739652239930999,8.884073672806066e-05,0.0,-0.0,-0.9460629756587576,-0.29218612063328614,-0.32292082484508083,-0.10243913269867068,Low
47-5041,-1.165492,Continuous Mining Machine Operators,15700.0,15700.0,61420.0,1.6,No formal educational credential,0.0,11.025490793994813,9.6614159913364,0.00010191082802547771,0.0,-0.0,-1.1380513863041148,-0.1039801128693606,-0.3961591727729471,-0.0807305905367998,Low
47-5051,-1.763494,"Rock Splitters, Quarry",3610.0,3610.0,46530.0,0.4,No formal educational credential,0.0,10.747852544838695,8.191463051326927,0.000110803324099723,0.0,-0.0,-1.7311489476895388,-0.598228341371098,-0.42523804392066145,-0.06596075293129089,Low
47-5071,-1.518977,"Roustabouts, Oil and Gas",43830.0,43830.0,46340.0,4.3,No formal educational credential,0.0,10.743760797986367,10.688073793412855,9.810631987223363e-05,0.0,-0.0,-1.488637323284805,-0.6045350682626581,-0.3285008894491087,-0.0870496225749465,Low
47-5081,-1.543154,Helpers--Extraction Workers,7360.0,7360.0,45520.0,0.7,High school diploma or equivalent,0.0,10.725907068800213,8.903815211722922,9.510869565217391e-05,1.0,-1.543154,-1.5126160386429732,-0.6317535737946545,-0.41621854294432326,-0.09202847469508983,Low
49-1011,-0.0205169,"First-Line Supervisors of Mechanics, Installers, and Repairers",589880.0,589880.0,75820.0,52.4,High school diploma or equivalent,0.0,11.236117389070326,13.287674405364877,8.883162677154675e-05,1.0,-0.0205169,-0.0024666563917864026,0.3740033989120376,0.9848587127187524,-0.10245426372343362,Upper-middle
49-2011,-0.3458247,"Computer, Automated Teller, and Office Machine Repairers",77580.0,77580.0,45760.0,7.6,"Some college, no degree",0.0,10.731165626053679,11.259064940993959,9.796339262696571e-05,2.0,-0.6916494,-0.3251064851543278,-0.6237871819316312,-0.24732538066206486,-0.08728701511179832,Lower-middle
49-2021,-0.6335382,"Radio, Cellular, and Tower Equipment Installers and Repairers",11810.0,11810.0,61310.0,1.2,Associate's degree,0.0,11.023698240756733,9.376701909191407,0.00010160880609652836,3.0,-1.9006146000000002,-0.6104603388666319,-0.10763137580657961,-0.40551540178573525,-0.08123222863780544,Lower-middle
49-2022,-0.853048,"Telecommunications Equipment Installers and Repairers, Except Line Installers",159670.0,159670.0,61270.0,13.2,Postsecondary nondegree award,0.0,11.0230456057197,11.980864464333747,8.267050792259033e-05,2.0,-1.706096,-0.8281698566946696,-0.10895910778375016,-0.04988249128937056,-0.11268746755142063,Lower-middle
49-2091,-0.1728535,Avionics Technicians,21280.0,21280.0,77420.0,1.8,Postsecondary nondegree award,0.0,11.25700042413164,9.96552294345558,8.458646616541354e-05,2.0,-0.345707,-0.15355388681868598,0.42711267799885966,-0.3827381553201558,-0.10950518983443701,Lower-middle
49-2092,-0.8106341,"Electric Motor, Power Tool, and Related Repairers",16010.0,16010.0,49230.0,1.7,High school diploma or equivalent,0.0,10.804258472752247,9.68096880599076,0.0001061836352279825,1.0,-0.8106341,-0.7861038089910746,-0.5086064329120858,-0.3954135606922365,-0.07363374528955569,Lower-middle
49-2093,-0.8303875,"Electrical and Electronics Installers and Repairers, Transportation Equipment",7920.0,7920.0,79160.0,0.6,Postsecondary nondegree award,0.0,11.279226399716501,8.977146484808472,7.575757575757576e-05,2.0,-1.660775,-0.8056952039514105,0.48486901900577856,-0.4148716307985234,-0.12416938270805228,Lower-middle
49-2094,-0.4632031,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",58320.0,58320.0,66680.0,4.7,Postsecondary nondegree award,0.0,11.10766033686473,10.97370036668254,8.058984910836763e-05,2.0,-0.9264062,-0.44152222088652077,0.0706166421285668,-0.2936495376765379,-0.116143301834839,Lower-middle
49-2095,-0.5522636,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",24790.0,24790.0,96600.0,2.0,Postsecondary nondegree award,0.0,11.47833402020061,10.118195625029236,8.067769261799113e-05,2.0,-1.1045272,-0.5298523023340186,1.0637601610521386,-0.3742959024063033,-0.1159973996763219,Lower-middle
49-2096,-0.7915968,"Electronic Equipment Installers and Repairers, Motor Vehicles",8900.0,8900.0,45570.0,0.6,High school diploma or equivalent,0.0,10.727004884257928,9.093806555720231,6.741573033707865e-05,1.0,-0.7915968,-0.7672226410261467,-0.6300939088231913,-0.4125145345433737,-0.13802462663082873,Lower-middle
49-2097,-0.571284,Audiovisual Equipment Installers and Repairers,24720.0,24720.0,48380.0,2.6,Postsecondary nondegree award,0.0,10.786841784164018,10.115367911571628,0.0001051779935275081,2.0,-1.142568,-0.5487167089021828,-0.5368207374269601,-0.37446426642452824,-0.07530404848466792,Lower-middle
49-2098,-0.6926484,Security and Fire Alarm Systems Installers,83540.0,83540.0,56430.0,9.4,High school diploma or equivalent,0.0,10.940756210963185,11.333080838051167,0.00011252094804883888,1.0,-0.6926484,-0.6690857539538803,-0.26961467702138675,-0.23299038711033798,-0.06310789513029066,Lower-middle
49-3011,-0.6551197,Aircraft Mechanics and Service Technicians,137630.0,137630.0,75020.0,11.3,Postsecondary nondegree award,0.0,11.225510023635879,11.832324203973577,8.210419239991281e-05,2.0,-1.3102394,-0.6318648408934471,0.3474487593686266,-0.10289310502763567,-0.11362807952735965,Lower-middle
49-3021,-1.180589,Automotive Body and Related Repairers,151910.0,151910.0,48740.0,14.6,High school diploma or equivalent,0.0,10.794255327179197,11.931043519201708,9.61095385425581e-05,1.0,-1.180589,-1.1530245701467037,-0.5248711496324251,-0.06854684530973976,-0.09036614200062675,Low
49-3022,-1.202285,Automotive Glass Installers and Repairers,16890.0,16890.0,45320.0,1.4,High school diploma or equivalent,0.0,10.721503715141942,9.734477009801846,8.288928359976317e-05,1.0,-1.202285,-1.1745426331160886,-0.6383922336805072,-0.39329698446312245,-0.11232409587299655,Low
